x,y,RSSI
-0.02529505405109376,-0.02013282000552863,-54
-0.014430916286073625,-0.010426566540263593,-46
-0.008525931974872947,-0.0077781317129847595,-46
-0.007506612509314436,-0.00489306944218697,-46
-0.004769651622336823,-0.0014067415453610011,-56
-0.00013592637405963616,0.004098530269402545,-58
0.005603450878697913,0.010987962938088458,-42
0.01268552331457613,0.017662614560686053,-42
0.01977803953923285,0.022327361768111585,-42
0.02342012426815927,0.025653815967962144,-76
0.024950722791254522,0.028641169890761375,-52
0.026395742315798998,0.031275872606784105,-34
0.027332107815891505,0.03315913015976548,-34
0.027982943411916494,0.033907081838697194,-58
0.029457354359328745,0.03470167387276888,-58
0.03159154467284679,0.03166438266634941,-60
0.03188653476536274,0.028875907137989997,-36
0.03072717450559139,0.026356907561421394,-38
0.028701845929026602,0.0228019867092371,-58
0.02487540626898408,0.01507175639271736,-54
0.016972390934824944,0.008709300495684146,-54
0.007549173012375831,-0.002527184784412384,-40
-0.007044277153909206,-0.01651757024228573,-40
-0.021034662425518037,-0.023778218682855366,-58
-0.029257969930768013,-0.024091658275574447,-58
-0.026411913428455593,-0.017566120903939008,-54
-0.019244603533297776,-0.015019546868279577,-80
-0.015587268816307186,-0.013102641934528947,-42
-0.011991881439462304,-0.016702993167564274,-56
-0.013666914729401469,-0.028192791668698192,-58
-0.025526966666802764,-0.047398958122357726,-56
-0.04353110082447529,-0.05984157402999699,-54
-0.054240160732297225,-0.07042641818406992,-54
-0.06564351347624324,-0.06836936650215648,-56
-0.0645191694246023,-0.05544907521543792,-56
-0.05547375870955875,-0.038530456704029346,-56
-0.04096666705881944,-0.022155430364364292,-46
-0.023486586978833657,-0.003710759377281647,-46
-0.0017954365976038389,0.006442743756633717,-54
0.010030943341553212,0.01318019675090909,-54
0.01908743567764759,0.01901459787040949,-56
0.027536200918257238,0.01909767705947161,-54
0.027023362554609777,0.022661869507282974,-46
0.026589493546634913,0.02237978605553508,-54
0.025313381757587194,0.019365907926112414,-56
0.02232374818995595,0.017659315001219512,-38
0.020301974844187498,0.023148440476506948,-38
0.025160741712898015,0.02494363859295845,-58
0.028628816828131676,0.02843583598732948,-62
0.03454547300934792,0.03454547300934792,-62
0.0408733107149601,0.04019787833094597,-46
0.044804351031780244,0.04342936351895332,-46
0.04893288686871529,0.046448259986937045,-46
0.04785444606095553,0.04865049161016941,-38
0.046104809269309044,0.054553046450018884,-38
0.05280743651092053,0.06256612725555896,-38
0.05936584137380123,0.06723121963441372,-38
0.05619992949068546,0.06224342361092568,-58
0.05339414738118649,0.05734069962054491,-76
0.0478610644582659,0.05026471153832972,-58
0.030202209064736963,0.025370636535808445,-54
0.008307778043672442,0.008113544015213848,-46
0.00044509316794574263,0.005446620611473918,-46
-0.002507396088913083,0.0003332769032567739,-80
-0.005974302720278502,-0.011412856820970773,-42
-0.008796399179846048,-0.010828806739300489,-42
-0.008409817796200513,-0.014561239164322615,-42
-0.011994148138910532,-0.017238468024879695,-58
-0.01963277393952012,-0.0215993938036263,-58
-0.02564749764278531,-0.025793173164129258,-80
-0.03196406438946724,-0.0315781029406935,-54
-0.021977108577266334,-0.014975913101807237,-54
-0.008662324072793126,-0.0042920578736811875,-38
0.005450149951502681,0.011301451129838824,-80
0.021390444063581527,0.0299124636920169,-44
0.04160106049384922,0.04977862623054534,-54
0.044978197175078095,0.0459736468968913,-38
0.040968286874704066,0.03999711673241109,-38
0.036203648219816385,0.03418847031425685,-38
0.03333113016560674,0.02944644885137677,-40
0.029640405578538774,0.0288391902577132,-58
0.028911924036219717,0.02876624804921448,-58
0.028716880921274425,0.029105348978191614,-58
0.02777243619784713,0.028015228267759085,-56
0.024189275689423084,0.02588882390409708,-58
0.02244804995134473,0.023370662052184344,-82
0.022224581614136697,0.017174496222287415,-42
0.013151074992492795,0.01973075312562287,-42
0.010104163782671094,0.017145147966220974,-56
0.026410668389871716,0.03847745885141194,-56
0.045191252464428545,0.04693935909308493,-54
0.04629758642986417,0.05899563916027546,-42
0.06448558820411562,0.06392716644331813,-42
0.0786801370792091,0.07149347690865397,-52
0.06635011183097958,0.052438097167760135,-52
0.043354681599885224,0.032318586204200986,-42
0.021260349173098804,0.01412224667146802,-57
0.007422803156077862,-0.01315597239881754,-57
-0.020034886710345746,-0.01833533849567175,-42
-0.023123949766159058,-0.02907189754769206,-62
-0.02793645402416587,-0.031096513103693723,-60
-0.02630790127441287,-0.03575425175949931,-42
-0.02966092306887731,-0.030770561879035086,-42
-0.026969292701687665,-0.04246430689236149,-52
-0.041378230543341485,-0.04740887772059068,-52
-0.044841786788310856,-0.044286967010702935,-60
-0.03654466842999682,-0.03478371942183003,-60
-0.03320782110095024,-0.023655276000499725,-56
-0.020868565980345012,-0.012317418958991766,-56
-0.006720294151455164,0.002053439151495695,-56
0.0050341058522462845,0.009934907918795944,-38
0.010347066028043628,0.012229724717326463,-40
0.011938789789564908,0.01104625400621444,-54
0.010270427051000296,0.01163006543647498,-40
0.008377879462204873,0.006144187762401998,-42
0.0065321013098582625,0.0027891835430637,-42
0.006013713986612856,0.004203423159196973,-79
0.005779321538284421,0.009460211964324117,-60
0.013218123745173217,0.010814477177336811,-60
0.018527668295428158,0.019887306680902838,-60
0.023063348000869156,0.026151039157412015,-46
0.027217801366350613,0.028472175970091485,-46
0.029223758130683564,0.026652506794198415,-64
0.026167614813311958,0.02658036221691873,-46
0.023671011076658033,0.024302271762280725,-46
0.022653639697819018,0.02529976542573422,-46
0.024039046722464263,0.026682979054749013,-64
0.025131325237452984,0.028819422144442795,-61
0.02831028597429395,0.03149086851626635,-46
0.03192727100104094,0.03600618690252304,-46
0.035254604555666445,0.04137297719717026,-56
0.04050017185509205,0.04722552616149187,-54
0.04116951059550047,0.04418013896793127,-54
0.030938909761607646,0.03560052718967199,-54
0.021869138441979886,0.029080077819526196,-54
0.01874009594321251,0.02041536495089531,-42
0.009362632408738136,0.011644882336258888,-42
0.007498043030500412,0.010994256287813187,-42
0.015042360499501228,0.014289703592658043,-60
0.019325150549411772,0.012891147285699844,-44
0.017605707980692387,0.01260418128222227,-44
0.017121273465454577,0.012653890438377858,-54
0.01650452632457018,0.011551557295024394,-38
0.012859786488115787,0.012811228074133396,-40
0.008540971390902995,0.007788314484059811,-40
0.006702237576246261,0.009203000739216805,-60
0.00949920378625393,0.009135014936327934,-60
0.006839444115757942,0.00768921822309494,-46
0.011515170661732554,0.010738233802840114,-46
0.022928605368360878,0.034801160683855414,-46
0.037442302284762266,0.038000725535675885,-56
0.04176721451804042,0.04159725932404399,-54
0.04801454686821671,0.045270990890276155,-58
0.043197571283963045,0.03470656851568492,-44
0.025157338364806492,0.0010366085756686517,-50
-0.00466529523691861,-0.025441120767209214,-46
-0.03017026872112183,-0.041138221851724666,-50
-0.045482090301811696,-0.043175561167299745,-48
-0.03854636307805777,-0.03743625398492441,-82
-0.02805673595285043,-0.022024051973130555,-40
-0.014603517099749297,0.0006851959158666431,-48
0.00492945202277042,0.014804838976124302,-58
0.01939115333952941,0.022717411775374785,-58
0.022329498414183035,0.029661834420403467,-44
0.02774651171057485,0.03578294570907019,-46
0.036849707685178146,0.0427495674637612,-46
0.04582863044925034,0.04609570209868252,-54
0.047235197946429254,0.04225795045495033,-54
0.03900400847196579,0.03327410332858562,-54
0.02879661964252591,0.023090994264930487,-50
0.017565725650638343,0.011253118421882391,-48
0.001510810013860464,-0.001257025171071291,-63
-0.007575241103768349,-0.008206501975655556,-54
-0.01190903652459383,-0.0135843051597476,-48
-0.01901468951255083,-0.024266368150711058,-50
-0.027845484763383867,-0.034809240698814393,-58
-0.03927696645259857,-0.04267136249691248,-56
-0.05214985068887472,-0.056776692345738414,-56
-0.06420644484460354,-0.071708570048213,-54
-0.07768199183046817,-0.08137274831533432,-54
-0.09339364618062973,-0.08996823839843274,-54
-0.09870622046291828,-0.09688997622579336,-60
-0.0978526359423995,-0.0977079002186656,-60
-0.10486613344401122,-0.08058704119175672,-46
-0.07779779937118292,-0.06501924153417349,-46
-0.0618103763088584,-0.06583884861320258,-38
-0.0668261906132102,-0.07300862353295087,-44
-0.0718731788918376,-0.06955192694440485,-44
-0.0672563568688929,-0.08507059523835778,-46
-0.09131553703919053,-0.09794283425435424,-36
-0.09811561917886139,-0.0935323272831738,-36
-0.08928675400093197,-0.08759817266836763,-60
-0.0883386799134314,-0.09331341683864594,-38
-0.08267480060458184,-0.08655853755772114,-50
-0.08130093850195408,-0.0851846756413579,-56
-0.08733214605599642,-0.09454480037093163,-58
-0.09089163318276405,-0.09525782205164432,-58
-0.08933376707136631,-0.09394118115305901,-46
-0.09529877677559853,-0.0998338233679533,-46
-0.09183634780347347,-0.09152275361120701,-60
-0.07663856409490108,-0.08124597929418087,-62
-0.07519850619137287,-0.07522262819111347,-62
-0.07860427610576153,-0.07821831516921521,-48
-0.07769996039569378,-0.07673505730926991,-48
-0.07826543860137462,-0.08456143513321876,-36
-0.08767156451940536,-0.0868996411561966,-38
-0.08835597112774848,-0.09204672798514366,-42
-0.08856634497642517,-0.08943475857377052,-46
-0.09007653146982193,-0.09135502874851227,-56
-0.09300882741808891,-0.09182682037353515,-46
-0.09394960701465607,-0.0877742238342762,-56
-0.08661409616470336,-0.07677207943052053,-62
-0.07227967102080583,-0.06759988833218813,-64
-0.06407013814896345,-0.05893202628940344,-40
-0.05562442857772112,-0.05046219434589148,-40
-0.044809657894074914,-0.04565394874662161,-60
-0.042074831761419774,-0.04950458966195583,-62
-0.04797420874238014,-0.05557282418012619,-60
-0.047677832283079626,-0.054335666634142396,-60
-0.04670429229736328,-0.05307265557348728,-82
-0.050801767501980066,-0.05511971050873399,-58
-0.05428046947345137,-0.05444932719692588,-40
-0.052178439171984795,-0.049500831635668874,-42
-0.052878731302917,-0.051576112024486066,-54
-0.05683786440640688,-0.056958478130400184,-42
-0.05913063185289502,-0.05818985076621175,-42
-0.0565113683231175,-0.057331536430865526,-42
-0.05787457483820617,-0.058622375456616284,-58
-0.061460985243320464,-0.06203992739319801,-54
-0.06371840965002776,-0.06436971928924322,-50
-0.06668997425585985,-0.06690707746893168,-50
-0.07315201908349991,-0.0715116836130619,-50
-0.07750978954136371,-0.07577296309173107,-44
-0.07824131958186627,-0.07611853145062923,-60
-0.07441536560654641,-0.07091758996248246,-46
-0.06731378957629204,-0.05829194169491529,-46
-0.052121050748974086,-0.048454416636377576,-54
-0.041174521268112586,-0.037049558357102795,-56
-0.03083764069597237,-0.024493399792118,-58
-0.022123777511296794,-0.018119427579222247,-52
-0.0175270221370738,-0.021217778435675426,-52
-0.023562717268941925,-0.023466226662276313,-58
-0.027710043964907526,-0.028433721465989947,-42
-0.03168361145071685,-0.03380639920942485,-56
-0.035682350303977727,-0.03505516303703189,-58
-0.033503171219490466,-0.03188695756252855,-46
-0.028727461094968022,-0.025253808381967245,-46
-0.02023416410665959,-0.016205691802315413,-40
-0.019439238752238453,-0.01562786961439997,-40
-0.016343692899681628,-0.015499402233399451,-42
-0.018606458650901915,-0.017858658405020832,-46
-0.02030233140103519,-0.01909604528482305,-46
-0.020536572621494997,-0.019716404606879224,-60
-0.011317644869268405,-0.008261121898249258,-64
-0.0023412537717376835,0.0024541324979509226,-46
0.005292742517485749,0.007731630727357696,-46
0.011223088837868999,0.010595744824968278,-60
0.012618142296560109,0.0129809211473912,-58
0.011065598344430327,0.009123257827013731,-56
0.005350859928876161,0.003796987421810627,-56
0.0021678720600903033,0.002774853468872607,-46
0.0010359285632148385,0.0020760199753567577,-58
-0.0004647323163226247,-0.00027049826458096503,-82
-0.0022368429228663443,-0.0022368429228663443,-36
-0.002977349888533354,-0.004361267523199786,-57
-0.006064433367282618,-0.0058216407385771165,-54
-0.00750012318167137,-0.007160213585302699,-54
-0.009603886581317056,-0.00928825623850571,-54
-0.011361675798252691,-0.012548226020589937,-44
-0.016127342726395,-0.016706441529095173,-46
-0.022531762905418872,-0.024228334287181498,-54
-0.029732769029214977,-0.03241539001464844,-54
-0.03350146673619747,-0.03765478194691241,-42
-0.03607503366656602,-0.04068244826048613,-42
-0.03752295207232237,-0.04367421236820519,-58
-0.038663448812440035,-0.045248915627598765,-58
-0.03848561905324459,-0.04584300871938467,-34
-0.04181958772242069,-0.04799497053027153,-34
-0.04631648815702647,-0.05205766416620463,-48
-0.050034489863901396,-0.053266917550354266,-58
-0.04637868386635091,-0.048067264826386236,-36
-0.04329030346998479,-0.04300083202251699,-36
-0.039983967327862045,-0.04078001269081142,-56
-0.03929538599622902,-0.04033265806210693,-58
-0.03965380950830877,-0.04054634436033666,-58
-0.04236468863673508,-0.041134436847642064,-58
-0.0396555167157203,-0.03857000065036118,-56
-0.034472664119675756,-0.03227750924415886,-56
-0.026167871383950114,-0.022452991781756283,-56
-0.017798030097037554,-0.013287106622010469,-46
-0.006595598906278611,-0.004328075423836708,-46
-0.00020649470388889313,0.0022781319916248322,-46
0.0038297854363918303,0.007713522389531135,-56
0.009168196842074395,0.010591429099440575,-60
0.011512723192572594,0.0091728325933218,
0.0060210350900888445,0.0035605303943157195,
-0.004706875467672944,-0.005744146415963769,-46
-0.013916329806670546,-0.009526018192991615,-56
-0.017793423635885118,-0.012462331214919686,-46
-0.015517149353399873,-0.010523773590102791,-46
-0.013020966434851289,-0.009426700184121728,-50
-0.01560954488813877,-0.015054725483059883,-56
-0.025619291234761477,-0.029768376518040894,-56
-0.03874485334381461,-0.04098825417459011,-54
-0.0492477934807539,-0.049127180501818656,-54
-0.059065540134906766,-0.056629158556461334,-50
-0.058381691575050354,-0.05111186215654016,-54
-0.04047324571292847,-0.03304646040778607,-56
-0.022469840641133488,-0.016375124710611998,-78
-0.011097670276649296,-0.010494605381973087,-58
-0.0030895354924723507,-0.004319787654094398,-48
0.0014808501349762083,-0.0034732106840237977,-48
-0.006015617772936821,-0.013973100110888481,-80
-0.02116807159036398,-0.032135550305247305,-54
-0.03366110264323652,-0.038123781746253374,-55
-0.03675423231907189,-0.038515181140974165,-52
-0.033955982187762856,-0.03528272495605052,-40
-0.029369880678132176,-0.030648377956822515,-42
-0.022338154958561063,-0.021180270658805966,-48
-0.01638169870711863,-0.016622924664989113,-50
-0.013228682056069373,-0.015158489346504211,-78
-0.013049209862947464,-0.012422022223472596,-38
-0.00902777947485447,-0.009727334231138229,-38
-0.006308846920728683,-0.007997428625822067,-46
-0.00533052310347557,-0.008635318279266358,-38
-0.00608963593840599,-0.010865908861160279,-38
-0.01040526144206524,-0.0159775797277689,-46
-0.018329305201768877,-0.02230953276157379,-36
-0.025364351645112037,-0.034313833341002464,-36
-0.04030224764719605,-0.04201495135203004,-32
-0.05068202177062631,-0.05063377702608705,-36
-0.05533722788095474,-0.057628873735666275,-54
-0.056246931478381154,-0.05849033184349537,-56
-0.05761752612888813,-0.05346843935549259,-36
-0.04898319011554122,-0.04939327454194427,-36
-0.040798938181251285,-0.04243927439674735,-36
-0.03620841428637504,-0.03765577003359795,-32
-0.039134690538048744,-0.03766321279108524,-46
-0.042199146444909276,-0.038315409864299,-34
-0.0428491482976824,-0.04173950874246657,-34
-0.048482577770482746,-0.051015448838006704,-46
-0.05846248926827684,-0.058896695694420485,-50
-0.060424104949925096,-0.059121484926436096,-50
-0.056622097070794554,-0.05582605170784518,-36
-0.053037923586089164,-0.050891012710053474,-36
-0.04696031583007425,-0.046140148467384276,-54
-0.04422087501734495,-0.045716476254165174,-48
-0.04697719495743513,-0.053056087158620355,-48
-0.05317731034010649,-0.059835145436227324,-36
-0.06007759142667055,-0.0640095742419362,-42
-0.06110022384673357,-0.06141381729394198,-53
-0.05920755937695503,-0.058146164566278455,
-0.05448523126542568,-0.051180436834692956,-42
-0.04781043827533722,-0.04380608797073364,-48
-0.04082400314509869,-0.039256034418940544,-46
-0.04231085255742073,-0.04120121225714683,-36
-0.03887373171746731,-0.03918732516467571,-80
-0.043818042147904634,-0.04461408900097012,-50
-0.04606876457110047,-0.04713015789166093,-52
-0.04936066018417477,-0.05030144052579999,-54
-0.05032568508759141,-0.05032568508759141,-56
-0.05449575474485755,-0.05495408466085792,-50
-0.05500257383100689,-0.05792140583507717,-36
-0.06379464152269065,-0.06582094016484916,-36
-0.07247209656052292,-0.07133833500556648,-77
-0.08233160409145057,-0.07704875725321472,-52
-0.08769942834042013,-0.0799078309442848,-54
-0.08918007165193557,-0.08117137178778648,-54
-0.08763846568763256,-0.08228325061500072,-46
-0.08912059888243676,-0.09015787094831466,-46
-0.0957363560795784,-0.09887229353189468,-58
-0.09958811625838279,-0.10105959475040435,-58
-0.09711022451519966,-0.09464972130954266,-54
-0.08463687263429165,-0.08087374828755856,-46
-0.06900963149964809,-0.061218034476041794,-44
-0.0515420775860548,-0.04461889415979385,-73
-0.043187247961759566,-0.03973771743476391,-40
-0.04252696074545383,-0.043081780523061754,-40
-0.05269969180226326,-0.05709000304341316,-44
-0.07095348834991455,-0.07575388364493847,-44
-0.08041907697916031,-0.08495412357151508,-46
-0.07841297863051296,-0.07872657282277942,-56
-0.06869913628324867,-0.06498425705358386,-54
-0.055026921536773445,-0.04641515696421265,-56
-0.03371541202068329,-0.029059752449393274,-59
-0.020747537119314076,-0.017418619943782687,
-0.015479592652991415,-0.010534461541101336,-60
-0.010001080622896553,-0.008312499290332198,-42
-0.0058395510073751215,-0.0051158735062927,-32
-0.001988321403041482,0.0026190931908786296,-38
0.0011442249175161122,0.006475317105650902,-34
0.004486922640353441,0.0016645796597003937,-36
-0.002404459845274687,-0.008073268365114928,-42
-0.013271268224343657,-0.022751446021720766,-56
-0.0295198745559901,-0.038324620295315984,-54
-0.040274621732532975,-0.048090340988710525,-34
-0.04932451914064586,-0.05325650083832443,-52
-0.05263941171579063,-0.05350782456807792,-52
-0.05461858501657844,-0.05242342939600349,-52
-0.05313925249502063,-0.05147479353472591,-52
-0.0543134038336575,-0.0528660480864346,-34
-0.04988592138979584,-0.05068196675274521,-36
-0.046914836508221924,-0.05005077396053821,-56
-0.04386323646176606,-0.04738513410557062,-42
-0.040652464632876216,-0.04378840059507638,-42
-0.03531866290140897,-0.03910590924788267,-44
-0.03665720541030169,-0.038008070923388,-40
-0.03968094792217016,-0.03876428883522749,-52
-0.04628473874181509,-0.042955821566283706,-52
-0.05200874637812376,-0.04877631943672896,-50
-0.055345422588288784,-0.05170291196554899,-52
-0.05373945771716535,-0.05217148899100721,-54
-0.04804990827105939,-0.04776043682359159,-54
-0.03936718157492578,-0.041007517790421846,-36
-0.030112004047259687,-0.03329618624411523,-36
-0.016980757704004645,-0.020792126795276998,-54
-0.013930907472968102,-0.016922109201550482,-54
-0.015297721698880195,-0.01693805865943432,-52
-0.0158470518887043,-0.01806633025407791,-34
-0.014914532750844955,-0.017037320137023925,-34
-0.02016487196087837,-0.0233249306678772,-79
-0.022573348134756088,-0.02414131537079811,-54
-0.025862681120634078,-0.027647752314805984,-54
-0.029660053551197052,-0.03175871819257736,-34
-0.036171234026551244,-0.03703964687883854,-80
-0.04360993094742298,-0.04317572452127934,-54
-0.05134615199640393,-0.05040537165477872,-54
-0.05518155638128519,-0.05298640076071024,-40
-0.05490172356367111,-0.051693419367074965,-40
-0.051475218310952184,-0.04874936603009701,-75
-0.05233088005334139,-0.053392274864017965,-50
-0.061731369141489266,-0.06428836369886995,-48
-0.07498610578477383,-0.07599925436079502,-48
-0.0827653868123889,-0.0812697870656848,-48
-0.08764240089803935,-0.08151526357978582,-50
-0.07592144832015038,-0.06574171520769596,-48
-0.05063837952911854,-0.04277441613376141,-40
-0.02846422977745533,-0.025400661304593085,-40
-0.02164875972084701,-0.023240850446745752,-66
-0.024203509418293835,-0.028593820286914706,-40
-0.0361870042514056,-0.03874399843625724,-38
-0.045605218212585896,-0.04589468891499564,-56
-0.04608864578185603,-0.04201192798791453,-48
-0.034730649215634915,-0.027325013873632998,-49
-0.016062117589171976,-0.010248573718126864,-40
0.0011267663561739028,0.004383316042367369,-46
0.010032306239008904,0.01251693330705166,-46
0.01169261708855629,0.011451391130685806,-46
0.004565049381926656,0.004951010691002011,-38
-0.007027708692476153,-0.006255786074325443,-54
-0.009795496566221118,-0.00887883841060102,-50
-0.01331559899263084,-0.011168688675388694,-50
-0.012089982954785227,-0.006902999553130939,-50
-0.0037745691661257297,-0.00013033466530032456,-79
0.008696588332531974,0.012367921945406124,-42
0.013046770420623943,0.016159367881482468,-42
0.02008699154830538,0.020883037097519264,-38
0.022822604462271558,0.020747435023076834,-38
0.021450527873821557,0.0195913651259616,-50
0.017797264945693315,0.01624871918465942,-32
0.012636275193654001,0.014335823338478803,-54
0.011062803585082293,0.015934317279607056,-30
0.01494028912857175,0.020438833627849817,-50
0.019711496029049157,0.0247512417845428,-50
0.025599802564829587,0.027901005279272795,-34
0.032434743363410234,0.02976950826123357,-54
0.03663072763010859,0.022182546462863682,-32
0.025819234456866978,0.012915054988116025,-30
0.0017393435351550578,-0.010223585087805987,-56
